Orthogroup	C_sinensis_GCF_004153795.1_AHAU_CSS_1_protein	ptanmaker17.all.maker.proteins	uniprot-monotropa+hypopitys	uniprot-vaccinium+corymbosum	Total
OG0007105	2	1	0	0	3
OG0007106	3	0	0	0	3
OG0007107	3	0	0	0	3
OG0007108	3	0	0	0	3
OG0007109	3	0	0	0	3
OG0007110	3	0	0	0	3
OG0007111	3	0	0	0	3
OG0007112	3	0	0	0	3
OG0007113	3	0	0	0	3
OG0007114	3	0	0	0	3
OG0007115	3	0	0	0	3
OG0007116	3	0	0	0	3
OG0007117	2	1	0	0	3
OG0007118	2	1	0	0	3
OG0007119	2	1	0	0	3
OG0007120	3	0	0	0	3
OG0007121	2	1	0	0	3
OG0007122	3	0	0	0	3
OG0007123	3	0	0	0	3
OG0007124	2	1	0	0	3
OG0007125	3	0	0	0	3
OG0007126	2	1	0	0	3
OG0007127	3	0	0	0	3
OG0007128	2	1	0	0	3
OG0007129	1	2	0	0	3
OG0007130	3	0	0	0	3
OG0007131	2	1	0	0	3
OG0007132	3	0	0	0	3
OG0007133	1	2	0	0	3
OG0007134	3	0	0	0	3
OG0007135	2	1	0	0	3
OG0007136	3	0	0	0	3
OG0007137	3	0	0	0	3
OG0007138	3	0	0	0	3
OG0007139	3	0	0	0	3
OG0007140	3	0	0	0	3
OG0007141	3	0	0	0	3
OG0007142	2	1	0	0	3
OG0007143	3	0	0	0	3
OG0007144	2	1	0	0	3
OG0007145	3	0	0	0	3
OG0007146	3	0	0	0	3
OG0007147	3	0	0	0	3
OG0007148	2	1	0	0	3
OG0007149	3	0	0	0	3
OG0007150	3	0	0	0	3
OG0007151	3	0	0	0	3
OG0007152	2	1	0	0	3
OG0007153	3	0	0	0	3
OG0007154	3	0	0	0	3
OG0007155	3	0	0	0	3
OG0007156	2	1	0	0	3
OG0007157	3	0	0	0	3
OG0007158	3	0	0	0	3
OG0007159	3	0	0	0	3
OG0007160	3	0	0	0	3
OG0007161	3	0	0	0	3
OG0007162	3	0	0	0	3
OG0007163	3	0	0	0	3
OG0007164	3	0	0	0	3
OG0007165	2	1	0	0	3
OG0007166	3	0	0	0	3
OG0007167	3	0	0	0	3
OG0007168	3	0	0	0	3
OG0007169	3	0	0	0	3
OG0007170	2	1	0	0	3
OG0007171	3	0	0	0	3
OG0007172	3	0	0	0	3
OG0007173	3	0	0	0	3
OG0007174	3	0	0	0	3
OG0007175	3	0	0	0	3
OG0007176	3	0	0	0	3
OG0007177	3	0	0	0	3
OG0007178	3	0	0	0	3
OG0007179	2	1	0	0	3
OG0007180	3	0	0	0	3
OG0007181	3	0	0	0	3
OG0007182	2	1	0	0	3
OG0007183	3	0	0	0	3
OG0007184	3	0	0	0	3
OG0007185	3	0	0	0	3
OG0007186	3	0	0	0	3
OG0007187	3	0	0	0	3
OG0007188	3	0	0	0	3
OG0007189	3	0	0	0	3
OG0007190	2	1	0	0	3
OG0007191	3	0	0	0	3
OG0007192	3	0	0	0	3
OG0007193	3	0	0	0	3
OG0007194	3	0	0	0	3
OG0007195	3	0	0	0	3
OG0007196	3	0	0	0	3
OG0007197	3	0	0	0	3
OG0007198	2	1	0	0	3
OG0007199	2	1	0	0	3
OG0007200	3	0	0	0	3
OG0007201	3	0	0	0	3
OG0007202	3	0	0	0	3
OG0007203	3	0	0	0	3
OG0007204	3	0	0	0	3
OG0007205	3	0	0	0	3
OG0007206	3	0	0	0	3
OG0007207	3	0	0	0	3
OG0007208	2	1	0	0	3
OG0007209	3	0	0	0	3
OG0007210	2	1	0	0	3
OG0007211	3	0	0	0	3
OG0007212	3	0	0	0	3
OG0007213	2	1	0	0	3
OG0007214	3	0	0	0	3
OG0007215	3	0	0	0	3
OG0007216	3	0	0	0	3
OG0007217	3	0	0	0	3
OG0007218	3	0	0	0	3
OG0007219	3	0	0	0	3
OG0007220	3	0	0	0	3
OG0007221	3	0	0	0	3
OG0007222	3	0	0	0	3
OG0007223	2	1	0	0	3
OG0007224	3	0	0	0	3
OG0007225	3	0	0	0	3
OG0007226	2	1	0	0	3
OG0007227	3	0	0	0	3
OG0007228	3	0	0	0	3
OG0007229	3	0	0	0	3
OG0007230	3	0	0	0	3
OG0007231	3	0	0	0	3
OG0007232	3	0	0	0	3
OG0007233	3	0	0	0	3
OG0007234	2	1	0	0	3
OG0007235	2	1	0	0	3
OG0007236	3	0	0	0	3
OG0007237	3	0	0	0	3
OG0007238	3	0	0	0	3
OG0007239	3	0	0	0	3
OG0007240	3	0	0	0	3
OG0007241	3	0	0	0	3
OG0007242	3	0	0	0	3
OG0007243	3	0	0	0	3
OG0007244	3	0	0	0	3
OG0007245	1	1	0	1	3
OG0007246	3	0	0	0	3
OG0007247	2	1	0	0	3
OG0007248	2	1	0	0	3
OG0007249	3	0	0	0	3
OG0007250	3	0	0	0	3
OG0007251	3	0	0	0	3
OG0007252	3	0	0	0	3
OG0007253	3	0	0	0	3
OG0007254	3	0	0	0	3
OG0007255	3	0	0	0	3
OG0007256	3	0	0	0	3
OG0007257	2	1	0	0	3
OG0007258	3	0	0	0	3
OG0007259	3	0	0	0	3
OG0007260	3	0	0	0	3
OG0007261	3	0	0	0	3
OG0007262	3	0	0	0	3
OG0007263	3	0	0	0	3
OG0007264	2	1	0	0	3
OG0007265	3	0	0	0	3
OG0007266	3	0	0	0	3
OG0007267	3	0	0	0	3
OG0007268	3	0	0	0	3
OG0007269	3	0	0	0	3
OG0007270	3	0	0	0	3
OG0007271	3	0	0	0	3
OG0007272	3	0	0	0	3
OG0007273	2	1	0	0	3
OG0007274	3	0	0	0	3
OG0007275	3	0	0	0	3
OG0007276	3	0	0	0	3
OG0007277	3	0	0	0	3
OG0007278	2	1	0	0	3
OG0007279	3	0	0	0	3
OG0007280	3	0	0	0	3
OG0007281	2	1	0	0	3
OG0007282	3	0	0	0	3
OG0007283	3	0	0	0	3
OG0007284	3	0	0	0	3
OG0007285	3	0	0	0	3
OG0007286	3	0	0	0	3
OG0007287	2	1	0	0	3
OG0007288	2	1	0	0	3
OG0007289	2	1	0	0	3
OG0007290	3	0	0	0	3
OG0007291	3	0	0	0	3
OG0007292	3	0	0	0	3
OG0007293	3	0	0	0	3
OG0007294	3	0	0	0	3
OG0007295	3	0	0	0	3
OG0007296	3	0	0	0	3
OG0007297	3	0	0	0	3
OG0007298	3	0	0	0	3
OG0007299	2	1	0	0	3
OG0007300	2	1	0	0	3
OG0007301	3	0	0	0	3
OG0007302	3	0	0	0	3
OG0007303	3	0	0	0	3
OG0007304	3	0	0	0	3
OG0007305	3	0	0	0	3
OG0007306	3	0	0	0	3
OG0007307	3	0	0	0	3
OG0007308	3	0	0	0	3
OG0007309	3	0	0	0	3
OG0007310	3	0	0	0	3
OG0007311	1	2	0	0	3
OG0007312	3	0	0	0	3
OG0007313	3	0	0	0	3
OG0007314	3	0	0	0	3
OG0007315	3	0	0	0	3
OG0007316	3	0	0	0	3
OG0007317	3	0	0	0	3
OG0007318	3	0	0	0	3
OG0007319	2	1	0	0	3
OG0007320	3	0	0	0	3
OG0007321	3	0	0	0	3
OG0007322	2	1	0	0	3
OG0007323	3	0	0	0	3
OG0007324	3	0	0	0	3
OG0007325	3	0	0	0	3
OG0007326	3	0	0	0	3
OG0007327	2	1	0	0	3
OG0007328	3	0	0	0	3
OG0007329	3	0	0	0	3
OG0007330	3	0	0	0	3
OG0007331	3	0	0	0	3
OG0007332	3	0	0	0	3
OG0007333	3	0	0	0	3
OG0007334	3	0	0	0	3
OG0007335	3	0	0	0	3
OG0007336	2	1	0	0	3
OG0007337	3	0	0	0	3
OG0007338	3	0	0	0	3
OG0007339	3	0	0	0	3
OG0007340	3	0	0	0	3
OG0007341	3	0	0	0	3
OG0007342	1	2	0	0	3
OG0007343	3	0	0	0	3
OG0007344	3	0	0	0	3
OG0007345	3	0	0	0	3
OG0007346	3	0	0	0	3
OG0007347	3	0	0	0	3
OG0007348	1	1	0	1	3
OG0007349	3	0	0	0	3
OG0007350	3	0	0	0	3
OG0007351	3	0	0	0	3
OG0007352	3	0	0	0	3
OG0007353	3	0	0	0	3
OG0007354	3	0	0	0	3
OG0007355	2	1	0	0	3
OG0007356	3	0	0	0	3
OG0007357	1	2	0	0	3
OG0007358	3	0	0	0	3
OG0007359	3	0	0	0	3
OG0007360	3	0	0	0	3
OG0007361	3	0	0	0	3
OG0007362	2	1	0	0	3
OG0007363	2	1	0	0	3
OG0007364	2	1	0	0	3
OG0007365	1	2	0	0	3
OG0007366	3	0	0	0	3
OG0007367	2	1	0	0	3
OG0007368	3	0	0	0	3
OG0007369	3	0	0	0	3
OG0007370	3	0	0	0	3
OG0007371	3	0	0	0	3
OG0007372	1	2	0	0	3
OG0007373	2	1	0	0	3
OG0007374	3	0	0	0	3
OG0007375	3	0	0	0	3
OG0007376	2	1	0	0	3
OG0007377	2	1	0	0	3
OG0007378	3	0	0	0	3
OG0007379	3	0	0	0	3
OG0007380	3	0	0	0	3
OG0007381	3	0	0	0	3
OG0007382	3	0	0	0	3
OG0007383	3	0	0	0	3
OG0007384	2	1	0	0	3
OG0007385	3	0	0	0	3
OG0007386	3	0	0	0	3
OG0007387	3	0	0	0	3
OG0007388	3	0	0	0	3
OG0007389	3	0	0	0	3
OG0007390	2	1	0	0	3
OG0007391	3	0	0	0	3
OG0007392	3	0	0	0	3
OG0007393	3	0	0	0	3
OG0007394	3	0	0	0	3
OG0007395	3	0	0	0	3
OG0007396	2	1	0	0	3
OG0007397	2	1	0	0	3
OG0007398	3	0	0	0	3
OG0007399	3	0	0	0	3
OG0007400	3	0	0	0	3
OG0007401	3	0	0	0	3
OG0007402	3	0	0	0	3
OG0007403	3	0	0	0	3
OG0007404	3	0	0	0	3
OG0007405	3	0	0	0	3
OG0007406	3	0	0	0	3
OG0007407	3	0	0	0	3
OG0007408	3	0	0	0	3
OG0007409	2	1	0	0	3
OG0007410	3	0	0	0	3
OG0007411	3	0	0	0	3
OG0007412	2	1	0	0	3
OG0007413	3	0	0	0	3
OG0007414	3	0	0	0	3
OG0007415	3	0	0	0	3
OG0007416	2	1	0	0	3
OG0007417	2	1	0	0	3
OG0007418	3	0	0	0	3
OG0007419	3	0	0	0	3
OG0007420	3	0	0	0	3
OG0007421	3	0	0	0	3
OG0007422	3	0	0	0	3
OG0007423	3	0	0	0	3
OG0007424	3	0	0	0	3
OG0007425	2	1	0	0	3
OG0007426	3	0	0	0	3
OG0007427	2	1	0	0	3
OG0007428	1	2	0	0	3
OG0007429	2	1	0	0	3
OG0007430	3	0	0	0	3
OG0007431	1	2	0	0	3
OG0007432	2	1	0	0	3
OG0007433	2	1	0	0	3
OG0007434	3	0	0	0	3
OG0007435	3	0	0	0	3
OG0007436	3	0	0	0	3
OG0007437	3	0	0	0	3
OG0007438	3	0	0	0	3
OG0007439	3	0	0	0	3
OG0007440	3	0	0	0	3
OG0007441	2	1	0	0	3
OG0007442	3	0	0	0	3
OG0007443	3	0	0	0	3
OG0007444	3	0	0	0	3
OG0007445	3	0	0	0	3
OG0007446	3	0	0	0	3
OG0007447	2	1	0	0	3
OG0007448	3	0	0	0	3
OG0007449	3	0	0	0	3
OG0007450	3	0	0	0	3
OG0007451	2	1	0	0	3
OG0007452	3	0	0	0	3
OG0007453	3	0	0	0	3
OG0007454	3	0	0	0	3
OG0007455	2	1	0	0	3
OG0007456	3	0	0	0	3
OG0007457	3	0	0	0	3
OG0007458	3	0	0	0	3
OG0007459	3	0	0	0	3
OG0007460	3	0	0	0	3
OG0007461	3	0	0	0	3
OG0007462	3	0	0	0	3
OG0007463	3	0	0	0	3
OG0007464	2	1	0	0	3
OG0007465	3	0	0	0	3
OG0007466	3	0	0	0	3
OG0007467	3	0	0	0	3
OG0007468	3	0	0	0	3
OG0007469	3	0	0	0	3
OG0007470	3	0	0	0	3
OG0007471	3	0	0	0	3
OG0007472	3	0	0	0	3
OG0007473	2	1	0	0	3
OG0007474	3	0	0	0	3
OG0007475	3	0	0	0	3
OG0007476	3	0	0	0	3
OG0007477	3	0	0	0	3
OG0007478	3	0	0	0	3
OG0007479	3	0	0	0	3
OG0007480	3	0	0	0	3
OG0007481	2	1	0	0	3
OG0007482	3	0	0	0	3
OG0007483	3	0	0	0	3
OG0007484	3	0	0	0	3
OG0007485	3	0	0	0	3
OG0007486	3	0	0	0	3
OG0007487	3	0	0	0	3
OG0007488	2	1	0	0	3
OG0007489	3	0	0	0	3
OG0007490	3	0	0	0	3
OG0007491	3	0	0	0	3
OG0007492	3	0	0	0	3
OG0007493	3	0	0	0	3
OG0007494	3	0	0	0	3
OG0007495	3	0	0	0	3
OG0007496	3	0	0	0	3
OG0007497	3	0	0	0	3
OG0007498	2	1	0	0	3
OG0007499	3	0	0	0	3
OG0007500	3	0	0	0	3
OG0007501	3	0	0	0	3
OG0007502	3	0	0	0	3
OG0007503	3	0	0	0	3
OG0007504	1	2	0	0	3
OG0007505	3	0	0	0	3
OG0007506	3	0	0	0	3
OG0007507	3	0	0	0	3
OG0007508	3	0	0	0	3
OG0007509	3	0	0	0	3
OG0007510	3	0	0	0	3
OG0007511	3	0	0	0	3
OG0007512	3	0	0	0	3
OG0007513	3	0	0	0	3
OG0007514	3	0	0	0	3
OG0007515	3	0	0	0	3
OG0007516	3	0	0	0	3
OG0007517	2	1	0	0	3
OG0007518	3	0	0	0	3
OG0007519	3	0	0	0	3
OG0007520	3	0	0	0	3
OG0007521	2	1	0	0	3
OG0007522	3	0	0	0	3
OG0007523	3	0	0	0	3
OG0007524	3	0	0	0	3
OG0007525	3	0	0	0	3
OG0007526	3	0	0	0	3
OG0007527	2	1	0	0	3
OG0007528	3	0	0	0	3
OG0007529	2	1	0	0	3
OG0007530	3	0	0	0	3
OG0007531	3	0	0	0	3
OG0007532	3	0	0	0	3
OG0007533	3	0	0	0	3
OG0007534	3	0	0	0	3
OG0007535	2	1	0	0	3
OG0007536	2	1	0	0	3
OG0007537	3	0	0	0	3
OG0007538	3	0	0	0	3
OG0007539	1	2	0	0	3
OG0007540	3	0	0	0	3
OG0007541	3	0	0	0	3
OG0007542	3	0	0	0	3
OG0007543	3	0	0	0	3
OG0007544	3	0	0	0	3
OG0007545	3	0	0	0	3
OG0007546	3	0	0	0	3
OG0007547	3	0	0	0	3
OG0007548	3	0	0	0	3
OG0007549	3	0	0	0	3
OG0007550	3	0	0	0	3
OG0007551	1	2	0	0	3
OG0007552	3	0	0	0	3
OG0007553	3	0	0	0	3
OG0007554	3	0	0	0	3
OG0007555	3	0	0	0	3
OG0007556	2	1	0	0	3
OG0007557	3	0	0	0	3
OG0007558	3	0	0	0	3
OG0007559	3	0	0	0	3
OG0007560	3	0	0	0	3
OG0007561	3	0	0	0	3
OG0007562	3	0	0	0	3
OG0007563	3	0	0	0	3
OG0007564	1	2	0	0	3
OG0007565	3	0	0	0	3
OG0007566	2	1	0	0	3
OG0007567	3	0	0	0	3
OG0007568	3	0	0	0	3
OG0007569	3	0	0	0	3
OG0007570	3	0	0	0	3
OG0007571	3	0	0	0	3
OG0007572	3	0	0	0	3
OG0007573	3	0	0	0	3
OG0007574	2	1	0	0	3
OG0007575	3	0	0	0	3
OG0007576	3	0	0	0	3
OG0007577	3	0	0	0	3
OG0007578	3	0	0	0	3
OG0007579	3	0	0	0	3
OG0007580	3	0	0	0	3
OG0007581	3	0	0	0	3
OG0007582	2	1	0	0	3
OG0007583	1	2	0	0	3
OG0007584	3	0	0	0	3
OG0007585	2	1	0	0	3
OG0007586	3	0	0	0	3
OG0007587	3	0	0	0	3
OG0007588	3	0	0	0	3
OG0007589	2	1	0	0	3
OG0007590	2	0	0	1	3
OG0007591	3	0	0	0	3
OG0007592	3	0	0	0	3
OG0007593	3	0	0	0	3
OG0007594	3	0	0	0	3
OG0007595	3	0	0	0	3
OG0007596	3	0	0	0	3
OG0007597	2	1	0	0	3
OG0007598	2	1	0	0	3
OG0007599	3	0	0	0	3
OG0007600	1	2	0	0	3
OG0007601	3	0	0	0	3
OG0007602	3	0	0	0	3
OG0007603	2	1	0	0	3
OG0007604	1	2	0	0	3
OG0007605	3	0	0	0	3
OG0007606	2	1	0	0	3
OG0007607	3	0	0	0	3
OG0007608	3	0	0	0	3
OG0007609	3	0	0	0	3
OG0007610	3	0	0	0	3
OG0007611	2	1	0	0	3
OG0007612	3	0	0	0	3
OG0007613	2	1	0	0	3
OG0007614	3	0	0	0	3
OG0007615	3	0	0	0	3
OG0007616	3	0	0	0	3
OG0007617	3	0	0	0	3
OG0007618	3	0	0	0	3
OG0007619	2	1	0	0	3
OG0007620	2	1	0	0	3
OG0007621	2	1	0	0	3
OG0007622	3	0	0	0	3
OG0007623	3	0	0	0	3
OG0007624	3	0	0	0	3
OG0007625	3	0	0	0	3
OG0007626	3	0	0	0	3
OG0007627	2	1	0	0	3
OG0007628	3	0	0	0	3
OG0007629	3	0	0	0	3
OG0007630	3	0	0	0	3
OG0007631	3	0	0	0	3
OG0007632	3	0	0	0	3
OG0007633	3	0	0	0	3
OG0007634	3	0	0	0	3
OG0007635	3	0	0	0	3
OG0007636	3	0	0	0	3
OG0007637	2	1	0	0	3
OG0007638	3	0	0	0	3
OG0007639	2	1	0	0	3
OG0007640	3	0	0	0	3
OG0007641	2	1	0	0	3
OG0007642	3	0	0	0	3
OG0007643	3	0	0	0	3
OG0007644	3	0	0	0	3
OG0007645	3	0	0	0	3
OG0007646	3	0	0	0	3
OG0007647	2	1	0	0	3
OG0007648	3	0	0	0	3
OG0007649	3	0	0	0	3
OG0007650	2	1	0	0	3
OG0007651	3	0	0	0	3
OG0007652	3	0	0	0	3
OG0007653	3	0	0	0	3
OG0007654	2	1	0	0	3
OG0007655	2	1	0	0	3
OG0007656	3	0	0	0	3
OG0007657	3	0	0	0	3
OG0007658	3	0	0	0	3
OG0007659	3	0	0	0	3
OG0007660	3	0	0	0	3
OG0007661	3	0	0	0	3
OG0007662	3	0	0	0	3
OG0007663	2	1	0	0	3
OG0007664	2	1	0	0	3
OG0007665	2	1	0	0	3
OG0007666	3	0	0	0	3
OG0007667	3	0	0	0	3
OG0007668	2	1	0	0	3
OG0007669	3	0	0	0	3
OG0007670	2	1	0	0	3
OG0007671	3	0	0	0	3
OG0007672	3	0	0	0	3
OG0007673	3	0	0	0	3
OG0007674	3	0	0	0	3
OG0007675	2	1	0	0	3
OG0007676	1	2	0	0	3
OG0007677	3	0	0	0	3
OG0007678	3	0	0	0	3
OG0007679	3	0	0	0	3
OG0007680	1	2	0	0	3
OG0007681	3	0	0	0	3
OG0007682	2	1	0	0	3
OG0007683	3	0	0	0	3
OG0007684	3	0	0	0	3
OG0007685	2	1	0	0	3
OG0007686	3	0	0	0	3
OG0007687	2	1	0	0	3
OG0007688	3	0	0	0	3
OG0007689	3	0	0	0	3
OG0007690	1	2	0	0	3
OG0007691	3	0	0	0	3
OG0007692	3	0	0	0	3
OG0007693	3	0	0	0	3
OG0007694	3	0	0	0	3
OG0007695	3	0	0	0	3
OG0007696	2	1	0	0	3
OG0007697	3	0	0	0	3
OG0007698	3	0	0	0	3
OG0007699	3	0	0	0	3
OG0007700	3	0	0	0	3
OG0007701	3	0	0	0	3
OG0007702	3	0	0	0	3
OG0007703	3	0	0	0	3
OG0007704	3	0	0	0	3
OG0007705	2	1	0	0	3
OG0007706	3	0	0	0	3
OG0007707	3	0	0	0	3
OG0007708	3	0	0	0	3
OG0007709	3	0	0	0	3
OG0007710	3	0	0	0	3
OG0007711	3	0	0	0	3
OG0007712	2	1	0	0	3
OG0007713	3	0	0	0	3
OG0007714	3	0	0	0	3
OG0007715	1	2	0	0	3
OG0007716	3	0	0	0	3
OG0007717	1	2	0	0	3
OG0007718	3	0	0	0	3
OG0007719	3	0	0	0	3
OG0007720	3	0	0	0	3
OG0007721	3	0	0	0	3
OG0007722	2	1	0	0	3
OG0007723	3	0	0	0	3
OG0007724	3	0	0	0	3
OG0007725	3	0	0	0	3
OG0007726	3	0	0	0	3
OG0007727	3	0	0	0	3
OG0007728	3	0	0	0	3
OG0007729	3	0	0	0	3
OG0007730	2	1	0	0	3
OG0007731	3	0	0	0	3
OG0007732	2	1	0	0	3
OG0007733	3	0	0	0	3
OG0007734	2	0	1	0	3
OG0007735	3	0	0	0	3
OG0007736	3	0	0	0	3
OG0007737	1	2	0	0	3
OG0007738	2	1	0	0	3
OG0007739	3	0	0	0	3
OG0007740	2	1	0	0	3
OG0007741	2	1	0	0	3
OG0007742	2	1	0	0	3
OG0007743	3	0	0	0	3
OG0007744	2	1	0	0	3
OG0007745	3	0	0	0	3
OG0007746	3	0	0	0	3
OG0007747	2	1	0	0	3
OG0007748	3	0	0	0	3
OG0007749	2	1	0	0	3
OG0007750	3	0	0	0	3
OG0007751	3	0	0	0	3
OG0007752	3	0	0	0	3
OG0007753	3	0	0	0	3
OG0007754	3	0	0	0	3
OG0007755	3	0	0	0	3
OG0007756	3	0	0	0	3
OG0007757	3	0	0	0	3
OG0007758	3	0	0	0	3
OG0007759	3	0	0	0	3
OG0007760	2	1	0	0	3
OG0007761	3	0	0	0	3
OG0007762	3	0	0	0	3
OG0007763	2	1	0	0	3
OG0007764	3	0	0	0	3
OG0007765	1	1	0	1	3
OG0007766	2	1	0	0	3
OG0007767	3	0	0	0	3
OG0007768	2	1	0	0	3
OG0007769	2	1	0	0	3
OG0007770	3	0	0	0	3
OG0007771	3	0	0	0	3
OG0007772	3	0	0	0	3
OG0007773	3	0	0	0	3
OG0007774	3	0	0	0	3
OG0007775	3	0	0	0	3
OG0007776	3	0	0	0	3
OG0007777	2	1	0	0	3
OG0007778	3	0	0	0	3
OG0007779	2	1	0	0	3
OG0007780	3	0	0	0	3
OG0007781	3	0	0	0	3
OG0007782	3	0	0	0	3
OG0007783	3	0	0	0	3
OG0007784	3	0	0	0	3
OG0007785	3	0	0	0	3
OG0007786	3	0	0	0	3
OG0007787	3	0	0	0	3
OG0007788	3	0	0	0	3
OG0007789	3	0	0	0	3
OG0007790	3	0	0	0	3
OG0007791	2	1	0	0	3
OG0007792	2	1	0	0	3
OG0007793	2	1	0	0	3
OG0007794	3	0	0	0	3
OG0007795	3	0	0	0	3
OG0007796	3	0	0	0	3
OG0007797	3	0	0	0	3
OG0007798	3	0	0	0	3
OG0007799	3	0	0	0	3
OG0007800	1	2	0	0	3
OG0007801	3	0	0	0	3
OG0007802	3	0	0	0	3
OG0007803	3	0	0	0	3
OG0007804	2	1	0	0	3
OG0007805	3	0	0	0	3
OG0007806	3	0	0	0	3
OG0007807	3	0	0	0	3
OG0007808	3	0	0	0	3
OG0007809	1	2	0	0	3
OG0007810	3	0	0	0	3
OG0007811	3	0	0	0	3
OG0007812	3	0	0	0	3
OG0007813	3	0	0	0	3
OG0007814	2	1	0	0	3
OG0007815	2	1	0	0	3
OG0007816	1	2	0	0	3
OG0007817	1	2	0	0	3
OG0007818	3	0	0	0	3
OG0007819	3	0	0	0	3
OG0007820	3	0	0	0	3
OG0007821	1	2	0	0	3
OG0007822	3	0	0	0	3
OG0007823	3	0	0	0	3
OG0007824	3	0	0	0	3
OG0007825	3	0	0	0	3
OG0007826	3	0	0	0	3
OG0007827	2	1	0	0	3
OG0007828	3	0	0	0	3
OG0007829	2	1	0	0	3
OG0007830	3	0	0	0	3
OG0007831	3	0	0	0	3
OG0007832	3	0	0	0	3
OG0007833	3	0	0	0	3
OG0007834	3	0	0	0	3
OG0007835	2	1	0	0	3
OG0007836	3	0	0	0	3
OG0007837	3	0	0	0	3
OG0007838	3	0	0	0	3
OG0007839	2	1	0	0	3
OG0007840	3	0	0	0	3
OG0007841	3	0	0	0	3
OG0007842	3	0	0	0	3
OG0007843	3	0	0	0	3
OG0007844	2	1	0	0	3
OG0007845	2	1	0	0	3
OG0007846	3	0	0	0	3
OG0007847	2	1	0	0	3
OG0007848	3	0	0	0	3
OG0007849	3	0	0	0	3
OG0007850	3	0	0	0	3
OG0007851	3	0	0	0	3
OG0007852	3	0	0	0	3
OG0007853	3	0	0	0	3
OG0007854	3	0	0	0	3
OG0007855	3	0	0	0	3
OG0007856	3	0	0	0	3
OG0007857	2	1	0	0	3
OG0007858	3	0	0	0	3
OG0007859	3	0	0	0	3
OG0007860	3	0	0	0	3
OG0007861	3	0	0	0	3
OG0007862	2	1	0	0	3
OG0007863	3	0	0	0	3
OG0007864	3	0	0	0	3
OG0007865	3	0	0	0	3
OG0007866	3	0	0	0	3
OG0007867	3	0	0	0	3
OG0007868	3	0	0	0	3
OG0007869	2	1	0	0	3
OG0007870	3	0	0	0	3
OG0007871	1	0	0	2	3
OG0007872	2	1	0	0	3
OG0007873	3	0	0	0	3
OG0007874	2	1	0	0	3
OG0007875	3	0	0	0	3
OG0007876	3	0	0	0	3
OG0007877	2	1	0	0	3
OG0007878	3	0	0	0	3
OG0007879	3	0	0	0	3
OG0007880	3	0	0	0	3
OG0007881	2	1	0	0	3
OG0007882	3	0	0	0	3
OG0007883	2	1	0	0	3
OG0007884	3	0	0	0	3
OG0007885	3	0	0	0	3
OG0007886	3	0	0	0	3
OG0007887	3	0	0	0	3
OG0007888	2	1	0	0	3
OG0007889	3	0	0	0	3
OG0007890	3	0	0	0	3
OG0007891	3	0	0	0	3
OG0007892	3	0	0	0	3
OG0007893	3	0	0	0	3
OG0007894	3	0	0	0	3
OG0007895	3	0	0	0	3
OG0007896	3	0	0	0	3
OG0007897	2	1	0	0	3
OG0007898	2	1	0	0	3
OG0007899	2	1	0	0	3
OG0007900	3	0	0	0	3
OG0007901	3	0	0	0	3
OG0007902	3	0	0	0	3
OG0007903	2	1	0	0	3
OG0007904	3	0	0	0	3
OG0007905	2	1	0	0	3
OG0007906	3	0	0	0	3
OG0007907	3	0	0	0	3
OG0007908	3	0	0	0	3
OG0007909	3	0	0	0	3
OG0007910	3	0	0	0	3
OG0007911	2	1	0	0	3
OG0007912	3	0	0	0	3
OG0007913	3	0	0	0	3
OG0007914	3	0	0	0	3
OG0007915	1	2	0	0	3
OG0007916	3	0	0	0	3
OG0007917	2	1	0	0	3
OG0007918	3	0	0	0	3
OG0007919	3	0	0	0	3
OG0007920	3	0	0	0	3
OG0007921	3	0	0	0	3
OG0007922	2	1	0	0	3
OG0007923	1	2	0	0	3
OG0007924	3	0	0	0	3
OG0007925	3	0	0	0	3
OG0007926	3	0	0	0	3
OG0007927	3	0	0	0	3
OG0007928	3	0	0	0	3
OG0007929	3	0	0	0	3
OG0007930	2	1	0	0	3
OG0007931	3	0	0	0	3
OG0007932	3	0	0	0	3
OG0007933	3	0	0	0	3
OG0007934	3	0	0	0	3
OG0007935	3	0	0	0	3
OG0007936	3	0	0	0	3
OG0007937	3	0	0	0	3
OG0007938	3	0	0	0	3
OG0007939	1	2	0	0	3
OG0007940	3	0	0	0	3
OG0007941	3	0	0	0	3
OG0007942	3	0	0	0	3
OG0007943	3	0	0	0	3
OG0007944	3	0	0	0	3
OG0007945	3	0	0	0	3
OG0007946	3	0	0	0	3
OG0007947	2	1	0	0	3
OG0007948	3	0	0	0	3
OG0007949	3	0	0	0	3
OG0007950	3	0	0	0	3
OG0007951	3	0	0	0	3
OG0007952	2	1	0	0	3
OG0007953	3	0	0	0	3
OG0007954	2	1	0	0	3
OG0007955	3	0	0	0	3
OG0007956	3	0	0	0	3
OG0007957	3	0	0	0	3
OG0007958	3	0	0	0	3
OG0007959	2	1	0	0	3
OG0007960	3	0	0	0	3
OG0007961	3	0	0	0	3
OG0007962	3	0	0	0	3
OG0007963	3	0	0	0	3
OG0007964	3	0	0	0	3
OG0007965	2	0	0	1	3
OG0007966	3	0	0	0	3
OG0007967	1	2	0	0	3
OG0007968	3	0	0	0	3
OG0007969	2	1	0	0	3
OG0007970	2	1	0	0	3
OG0007971	3	0	0	0	3
OG0007972	3	0	0	0	3
OG0007973	2	1	0	0	3
